ReviewID,CompanyID,CompanyName,ReviewText,SentimentScores,SentimentLabel
548,111,Liberty First Credit Union,"Customer service was outstanding.  She made our experience very easy.  She was friendly, efficient and wonderful at communicating with us in a timely manner. The whole process was a breeze and enjoyable.",0.9628,Positive
549,111,Liberty First Credit Union,Customer service is very goodI made a deposit One person was ahead of me and as soon as a teller noticed it was going to be awhile she came to open another window,0.0,Neutral
552,111,Liberty First Credit Union,"Jennifer was well-informed, courteous, helpful, and totally professional as I opened my account at Liberty First. She made it very easy for me!",0.9183,Positive
554,111,Liberty First Credit Union,"So far, so good. Brand new checking account. Dan, the General Manager is super friendly and super helpful. He's notarized a couple things for me and opened my account. It has been open less than two weeks. That's all I can tell you right now.",0.9576,Positive
556,111,Liberty First Credit Union,"Got a new account set up. Great employee, Camden. Friendly, fun, answered all our questions.",0.891,Positive
557,111,Liberty First Credit Union,I’ve loved my experience with Liberty First!! Super helpful and understanding. They made going through the car buying process so easy AND easy to understand. Thank you!!,0.9766,Positive
559,111,Liberty First Credit Union,Wonderfully friendly staff and over the top customer service!  Very pleased we moved our checking and banking options to Liberty First!,0.944,Positive
562,111,Liberty First Credit Union,"Liberty first has been a great help building my credit, the staff is very friendly, and the app makes paying bills and managing money so easy!",0.9653,Positive
564,111,Liberty First Credit Union,"Just 1 star for our first visit. Our first visit was to speak to a loan officer about a car loan.  I called ahead to make sure that there was one available and was told that there were three, so we went right in. We went to let a teller know that we needed to speak to a loan officer, and then sat in the waiting area for 25 minutes while employees walked through the waiting area--no one making eye contact or saying anything. After the 25 minutes, a manager came out and asked if we had been helped, and if we had told a teller that we were there. After that a loan officer (Jorge) helped us draw up papers. Our 2nd visit was to finalize our transaction. I had emailed Jorge the day before to let him know what time we were able to come in. We peeked in to see if Jorge was busy, and he helped us immediately. I would give this visit 5 stars! Jorge was very friendly,  and everything went very well!I have confidence that in the future, employees will be aware of customers in the waiting room.",0.8732,Positive
568,111,Liberty First Credit Union,I had a very good experience opening my new accounts.Everyone is very friendly,0.7708,Positive
569,111,Liberty First Credit Union,Jason is a blessing. He helped me through ever ever problem we encountered and got me house ASAP despite all of the major setbacks. Please please please give him my thanks to Jason and everybody else that helped me.,0.8703,Positive
571,111,Liberty First Credit Union,I have a rocky past with my finances and had a hard time finding a bank. I have since come a long way from when I was being young and dumb. Liberty First gave me a chance at opening an account when other banks would not.,0.1779,Positive
572,111,Liberty First Credit Union,"Liked the young man, Brian. He was considerate and wanted to do the best for us. Once we came in to sign papers it went fast and he was easy to understand.",0.9153,Positive
573,111,Liberty First Credit Union,Jason Bell was excellent to work with on our mortgage. He was very helpful through the whole process and made it as pain free as possible. Great mortgage officer.,0.8977,Positive
574,111,Liberty First Credit Union,THERE IS NOT ENOUGH WORDS ON THE PLANET TO EXPLAIN HOW GREATFUL I AM FOR THE LIBERTY TEAM.ABSOLUTLY GREAT TEAM WORK AND 100% TRUTHFUL AND VERY EGER TO REALLY HELP PEOPLE.,0.9593,Positive
581,111,Liberty First Credit Union,"Setting up a new account was easy, and people were helpful and explained what options were available",0.6908,Positive
582,111,Liberty First Credit Union,I have nothing but fantastic things to say about Amy and Yvette! Both very helpful and great customer service!!!,0.8579,Positive
